id,idn,cod_libro,id_libro,numero_capitolo,lingua,titolo
Ger_22,898,Ger,30,22,it,Appello generale alla casa reale
Ger_23,899,Ger,30,23,en,A Just Shepherd.
Ger_23,899,Ger,30,23,it,Il germoglio giusto
Ger_24,900,Ger,30,24,en,The Two Baskets of Figs.
Ger_24,900,Ger,30,24,it,Visione dei fichi
Ger_25,901,Ger,30,25,en,Seventy Years of Exile.
Ger_25,901,Ger,30,25,it,Annuncio dell'esilio
Ger_26,902,Ger,30,26,en,Jeremiah Threatened with Death.
Ger_26,902,Ger,30,26,it,Vicende di geremia negli ultimi anni del regno
Ger_27,903,Ger,30,27,en,Serve Babylon or Perish.
Ger_27,903,Ger,30,27,it,Gesto simbolico: il giogo
Ger_28,904,Ger,30,28,en,The Two Yokes.
Ger_28,904,Ger,30,28,it,Geremia disputa con Anania
Ger_29,905,Ger,30,29,en,Letter to the Exiles in Babylon.
Ger_29,905,Ger,30,29,it,Lettera agli esiliati in Babilonia
Ger_30,906,Ger,30,30,en,The Restoration.
Ger_30,906,Ger,30,30,it,Libro della consolazione
Ger_31,907,Ger,30,31,en,The New Covenant.
Ger_31,907,Ger,30,31,it,Restaurazione promessa a Israele
Ger_32,908,Ger,30,32,en,Pledge of Restoration.
Ger_32,908,Ger,30,32,it,Gesto simbolico: l'acquisto di un campo
Ger_33,909,Ger,30,33,en,Restoration of Jerusalem.
Ger_33,909,Ger,30,33,it,Promessa di restaurazione
Ger_34,910,Ger,30,34,en,Fate of Zedekiah.
Ger_34,910,Ger,30,34,it,Sorte del re Sedecìa
Ger_35,911,Ger,30,35,en,The Faithful Rechabites.
Ger_35,911,Ger,30,35,it,Fedeltà dei Recabiti
Ger_36,912,Ger,30,36,en,"Baruch, the Scribe of Jeremiah."
Ger_36,912,Ger,30,36,it,Ioiakìm brucia il rotolo delle profezie di Geremia
Ger_37,913,Ger,30,37,en,Jeremiah in the Dungeon.
Ger_37,913,Ger,30,37,it,Sedecìa consulta Geremia
Ger_38,914,Ger,30,38,en,Jeremiah in the Muddy Cistern.
Ger_38,914,Ger,30,38,it,Geremia nella cisterna
Ger_39,915,Ger,30,39,en,The Capture of Jerusalem.
Ger_39,915,Ger,30,39,it,Presa di Gerusalemme
Ger_40,916,Ger,30,40,en,Jeremiah Still in Judah.
Ger_40,916,Ger,30,40,it,Riorganizzazione dei Giudei rimasti nel paese
Ger_41,917,Ger,30,41,en,Flight to Egypt.
Ger_41,917,Ger,30,41,it,Fuga in Egitto
Ger_42,918,Ger,30,42,en,The flight into Egypt
Ger_42,918,Ger,30,42,it,La fuga in Egitto
Ger_43,919,Ger,30,43,en,Jeremiah in Egypt.
Ger_43,919,Ger,30,43,it,Nabucodònosor invaderà l'Egitto
Ger_44,920,Ger,30,44,en,Jeremiah's dispute with the Jews in Egypt
Ger_44,920,Ger,30,44,it,Disputa di Geremia con i Giudei in Egitto
Ger_45,921,Ger,30,45,en,A Message to Baruch.
Ger_45,921,Ger,30,45,it,Promessa per Baruc
Ger_46,922,Ger,30,46,en,Against Egypt.
Ger_46,922,Ger,30,46,it,Oracoli contro le nazioni
Ger_47,923,Ger,30,47,en,Against the Philistines.
Ger_47,923,Ger,30,47,it,Contro i Filistei
Ger_48,924,Ger,30,48,en,Against Moab.
Ger_48,924,Ger,30,48,it,Contro Moab
Ger_49,925,Ger,30,49,en,Against the Ammonites.
Ger_49,925,Ger,30,49,it,Contro Ammon
Ger_50,926,Ger,30,50,en,The First Oracle Against Babylon.
Ger_50,926,Ger,30,50,it,Contro Babilonia
Ger_51,927,Ger,30,51,en,The Prophecy Sent to Babylon.
Ger_51,927,Ger,30,51,it,Gesto simbolico: la fine di Babilonia
Ger_52,928,Ger,30,52,en,Capture of Jerusalem.
Ger_52,928,Ger,30,52,it,Appendice
Lam_1,929,Lam,31,1,en,The Desolation of Jerusalem
Lam_1,929,Lam,31,1,it,Prima lamentazione: nessuno consola Gerusalemme
Lam_2,930,Lam,31,2,en,The Lord’s Wrath and Zion’s Ruin
Lam_2,930,Lam,31,2,it,Seconda lamentazione: il giorno dell'ira divina
Lam_3,931,Lam,31,3,en,The Voice of a Suffering Individual
Lam_3,931,Lam,31,3,it,Terza lamentazione: meditazione sulla sofferenza
Lam_4,932,Lam,31,4,en,Miseries of the Besieged City
Lam_4,932,Lam,31,4,it,Quarta lamentazione: il peccato del popolo
Lam_5,933,Lam,31,5,en,The Community’s Lament to the Lord
Lam_5,933,Lam,31,5,it,Quinta lamentazione: implorazione a Dio
Bar_1,934,Bar,32,1,en,Historical Setting
Bar_1,934,Bar,32,1,it,Prologo storico
Bar_2,935,Bar,32,2,en,God’s Promises Recalled.
Bar_2,935,Bar,32,2,it,Supplica al Signore
Bar_3,936,Bar,32,3,en,Importance of Wisdom
Bar_3,936,Bar,32,3,it,Inno alla sapienza
Bar_4,937,Bar,32,4,en,Baruch Addresses Diaspora
Bar_4,937,Bar,32,4,it,Omelia profetica di consolazione
Bar_5,938,Bar,32,5,en,Laments and hopes of Jerusalem
Bar_5,938,Bar,32,5,it,Lamenti e speranze di Gerusalemme
Bar_6,939,Bar,32,6,en,Letter of Jeremiah
Bar_6,939,Bar,32,6,it,Lettera di Geremia
Ez_1,940,Ez,33,1,en,The Vision: God on the Cherubim
Ez_1,940,Ez,33,1,it,Visioni introduttive
Ez_2,941,Ez,33,2,en,Eating of the Scroll
Ez_2,941,Ez,33,2,it,Visione del libro: la chiamata di Ezechiele
Ez_3,942,Ez,33,3,en,The Prophet as Sentinel
Ez_3,942,Ez,33,3,it,Missione del profeta
Ez_4,943,Ez,33,4,en,Acts Symbolic of Siege and Exile
Ez_4,943,Ez,33,4,it,Oracoli contro giuda e gerusalemme
Ez_5,944,Ez,33,5,en,Announcement of the siege of Jerusalem
Ez_5,944,Ez,33,5,it,Annunzio dell'assedio di Gerusalemme
Ez_6,945,Ez,33,6,en,Against the Mountains of Israel
Ez_6,945,Ez,33,6,it,Contro i monti d'Israele
Ez_7,946,Ez,33,7,en,The End Has Come
Ez_7,946,Ez,33,7,it,Annuncio della fine d'Israele
Ez_8,947,Ez,33,8,en,Vision of Abominations in the Temple
Ez_8,947,Ez,33,8,it,Visione del tempio profanato dall'idolatria
Ez_9,948,Ez,33,9,en,Slaughter of the Idolaters
Ez_9,948,Ez,33,9,it,Punizione di Gerusalemme
Ez_10,949,Ez,33,10,en,The glory of God leaves the temple
Ez_10,949,Ez,33,10,it,La gloria di Dio esce dal tempio
Ez_11,950,Ez,33,11,en,Death for the Remnant in Jerusalem
Ez_11,950,Ez,33,11,it,Contro i capi del popolo a Gerusalemme
Ez_12,951,Ez,33,12,en,Acts Symbolic of the Exile
Ez_12,951,Ez,33,12,it,Gesto simbolico sulla sorte del re
Ez_13,952,Ez,33,13,en,Against the Prophets of Peace
Ez_13,952,Ez,33,13,it,Contro i falsi profeti
Ez_14,953,Ez,33,14,en,Idolatry and Unfaithfulness
Ez_14,953,Ez,33,14,it,Contro l'idolatria
Ez_15,954,Ez,33,15,en,Parable of the Vine
Ez_15,954,Ez,33,15,it,Parabola della vite
Ez_16,955,Ez,33,16,en,A Parable of Infidelity
Ez_16,955,Ez,33,16,it,Gerusalemme sposa infedele
Ez_17,956,Ez,33,17,en,The Eagles and the Vine
Ez_17,956,Ez,33,17,it,"Parabola dell'aquila, del cedro e della vite"
Ez_18,957,Ez,33,18,en,Personal Responsibility
Ez_18,957,Ez,33,18,it,"Giustizia di Dio, responsabilità degli uomini"
Ez_19,958,Ez,33,19,en,The Concluding Lamentation
Ez_19,958,Ez,33,19,it,Lamento sugli ultimi re di Giuda
Ez_20,959,Ez,33,20,en,Israel’s History of Infidelity
Ez_20,959,Ez,33,20,it,Rievocazione della storia d'Israele
Ez_21,960,Ez,33,21,en,The Sword of the Lord
Ez_21,960,Ez,33,21,it,La spada del Signore
Ez_22,961,Ez,33,22,en,Crimes of Jerusalem
Ez_22,961,Ez,33,22,it,Delitti di Gerusalemme
Ez_23,962,Ez,33,23,en,The Two Sisters
Ez_23,962,Ez,33,23,it,Storia di Samaria e Gerusalemme
Ez_24,963,Ez,33,24,en,Allegory of the Pot
Ez_24,963,Ez,33,24,it,Parabola della pentola
Ez_25,964,Ez,33,25,en,Against Ammon
Ez_25,964,Ez,33,25,it,Oracoli contro le nazioni
Ez_26,965,Ez,33,26,en,Against the City of Tyre
Ez_26,965,Ez,33,26,it,Contro Tito
Ez_27,966,Ez,33,27,en,The Ship Tyre
Ez_27,966,Ez,33,27,it,Lamento per la rovina di Tiro
Ez_28,967,Ez,33,28,en,The Prince of Tyre
Ez_28,967,Ez,33,28,it,Contro il re di Tiro
Ez_29,968,Ez,33,29,en,Egypt the Crocodile
Ez_29,968,Ez,33,29,it,Contro l'Egitto
Ez_30,969,Ez,33,30,en,The Day of the Lord Against Egypt
Ez_30,969,Ez,33,30,it,Rovina dell'Egitto nel giorno del Signore
Ez_31,970,Ez,33,31,en,Allegory of the Cedar
Ez_31,970,Ez,33,31,it,Parabola del cedro
Ez_32,971,Ez,33,32,en,Lament over Pharaoh
Ez_32,971,Ez,33,32,it,Lamento sul faraone re d'Egitto
Ez_33,972,Ez,33,33,en,The Prophet as Sentinel
Ez_33,972,Ez,33,33,it,Oracoli di consolazione e salvezza
Ez_34,973,Ez,33,34,en,Parable of the Shepherds
Ez_34,973,Ez,33,34,it,Dio farà sorgere un pastore fedele
Ez_35,974,Ez,33,35,en,Against Edom
Ez_35,974,Ez,33,35,it,Oracolo di condanna per il monte Seir
Ez_36,975,Ez,33,36,en,Regeneration of the Land
Ez_36,975,Ez,33,36,it,Oracolo di salvezza per i monti d'Israele
Ez_37,976,Ez,33,37,en,Vision of the Dry Bones
Ez_37,976,Ez,33,37,it,Visione delle ossa aride
Ez_38,977,Ez,33,38,en,First Prophecy Against Gog
Ez_38,977,Ez,33,38,it,Contro Gog
Ez_39,978,Ez,33,39,en,Third Prophecy Against Gog
Ez_39,978,Ez,33,39,it,Disfatta dell'armata di Gog
Ez_40,979,Ez,33,40,en,The Man with a Measure
Ez_40,979,Ez,33,40,it,Visione del nuovo tempio e della nuova terra
Ez_41,980,Ez,33,41,en,Interior of the Temple
Ez_41,980,Ez,33,41,it,Il Santo
Ez_42,981,Ez,33,42,en,Other Structures
Ez_42,981,Ez,33,42,it,Descrizione dei fabbricati accessori
Ez_43,982,Ez,33,43,en,The Glory of the Lord Returns
Ez_43,982,Ez,33,43,it,Ritorno della gloria del Signore
Ez_44,983,Ez,33,44,en,The Closed Gate
Ez_44,983,Ez,33,44,it,Norme per l'accesso al santuario: compiti dei leviti
Ez_45,984,Ez,33,45,en,The Holy Portion
Ez_45,984,Ez,33,45,it,Territorio riservato al santuario e al suo personale
Ez_46,985,Ez,33,46,en,Sabbaths
Ez_46,985,Ez,33,46,it,Doveri cultuali del principe
Ez_47,986,Ez,33,47,en,The Wonderful Stream
Ez_47,986,Ez,33,47,it,Il fiume che sgorga dal tempio
Ez_48,987,Ez,33,48,en,The Sacred Tract
Ez_48,987,Ez,33,48,it,Gerusalemme e le sue porte
Dan_1,988,Dan,34,1,en,The Food Test
Dan_1,988,Dan,34,1,it,Daniele e i giovani ebrei alla corte del re
Dan_2,989,Dan,34,2,en,Nebuchadnezzar’s Dream
Dan_2,989,Dan,34,2,it,Sogno di Nabucodònosor
Dan_3,990,Dan,34,3,en,The Fiery Furnace
Dan_3,990,Dan,34,3,it,La statua d'oro
Dan_4,991,Dan,34,4,en,Nebuchadnezzar’s Madness
Dan_4,991,Dan,34,4,it,Nabucodonosor racconta il suo sogno
Dan_5,992,Dan,34,5,en,The Writing on the Wall
Dan_5,992,Dan,34,5,it,Il banchetto di Baldassàr
Dan_6,993,Dan,34,6,en,The Lions’ Den
Dan_6,993,Dan,34,6,it,Daniele nella fossa dei leoni
Dan_7,994,Dan,34,7,en,The Beasts and the Judgment
Dan_7,994,Dan,34,7,it,Visioni di daniele
Dan_8,995,Dan,34,8,en,The Ram and the He-goat
Dan_8,995,Dan,34,8,it,La visione dell'ariete e del capro
Dan_9,996,Dan,34,9,en,The Seventy Weeks of Years
Dan_9,996,Dan,34,9,it,Interpretazione della profezia di Geremia circa i settant'anni
Dan_10,997,Dan,34,10,en,An Angelic Vision
Dan_10,997,Dan,34,10,it,La grande visione
Dan_11,998,Dan,34,11,en,The Hellenistic Age
Dan_11,998,Dan,34,11,it,Prime guerre tra Seleucidi e Lagidi
Dan_12,999,Dan,34,12,en,The Time of the End
Dan_12,999,Dan,34,12,it,La risurrezione finale
Dan_13,1000,Dan,34,13,en,Susanna
Dan_13,1000,Dan,34,13,it,"Susanna, bel e il drago"
Dan_14,1001,Dan,34,14,en,Bel and the Dragon
Dan_14,1001,Dan,34,14,it,Daniele e i sacerdoti di Bel
Os_1,1002,Os,35,1,en,Marriage of Hosea and Gomer.
Os_1,1002,Os,35,1,it,Il matrimonio di osea e la relazione fra Dio e il suo popolo
Os_2,1003,Os,35,2,en,The Lord and Israel His Spouse
Os_2,1003,Os,35,2,it,Salvezza futura
Os_3,1004,Os,35,3,en,Hosea and His Wife Reunited.
Os_3,1004,Os,35,3,it,Nuovo matrimonio di Osea
Os_4,1005,Os,35,4,en,Indictment of Israel
Os_4,1005,Os,35,4,it,"Oracoli rivolti ai sacerdoti, ai capi e al popolo"
Os_5,1006,Os,35,5,en,Guilt of the Religious and Political Leaders
Os_5,1006,Os,35,5,it,"Contro sacerdoti, notabili e re"
Os_6,1007,Os,35,6,en,Further Crimes of Israel
Os_6,1007,Os,35,6,it,Incapacità di ritornare al Signore
Os_7,1008,Os,35,7,en,Israel’s Domestic Politics
Os_7,1008,Os,35,7,it,Corruzione politica e alleanze internazionali
Os_8,1009,Os,35,8,en,"Corruption of Cult, Domestic and Foreign Politics"
Os_8,1009,Os,35,8,it,Trasgressione dell'alleanza
Os_9,1010,Os,35,9,en,From Days of Celebration to Days of Punishment
Os_9,1010,Os,35,9,it,Castighi ed esilio
Os_10,1011,Os,35,10,en,Destruction of Idolatrous Cultic Objects
Os_10,1011,Os,35,10,it,Diffusione dell'idolatria e caduta del regno
Os_11,1012,Os,35,11,en,The Disappointment of a Parent
Os_11,1012,Os,35,11,it,L'amore di Dio
Os_12,1013,Os,35,12,en,Infidelity of Israel
Os_12,1013,Os,35,12,it,Storia di Giacobbe e colpe d'Israele
Os_13,1014,Os,35,13,en,The Death of Ephraim
Os_13,1014,Os,35,13,it,La fine di Efraim
Os_14,1015,Os,35,14,en,Sincere Conversion and New Life
Os_14,1015,Os,35,14,it,Invito alla conversione e promessa di salvezza
Gioe_1,1016,Gioe,36,1,en,Cry Out to the Lord
Gioe_1,1016,Gioe,36,1,it,"Lamento per una catastrofe, penitenza e risposta del signore"
Gioe_2,1017,Gioe,36,2,en,The Lord Relents.
Gioe_2,1017,Gioe,36,2,it,Il giorno del Signore
Gioe_3,1018,Gioe,36,3,en,The Day of the Lord
Gioe_3,1018,Gioe,36,3,it,Il giorno del signore e la restaurazione d'israele
Gioe_4,1019,Gioe,36,4,en,The Lord’s Case Against the Nations
Gioe_4,1019,Gioe,36,4,it,Il giudizio sulle nazioni
Am_1,1020,Am,37,1,en,Aram
Am_1,1020,Am,37,1,it,Oracoli contro le nazioni
Am_2,1021,Am,37,2,en,Moab
Am_2,1021,Am,37,2,it,Contro Moab
Am_3,1022,Am,37,3,en,First Summons
Am_3,1022,Am,37,3,it,Oracoli contro israele
Am_4,1023,Am,37,4,en,Second Summons
Am_4,1023,Am,37,4,it,Contro le donne e il culto sacrilego
Am_5,1024,Am,37,5,en,Third Summons
Am_5,1024,Am,37,5,it,Lamento e invito a cercare il Signore
Am_6,1025,Am,37,6,en,Third Woe
Am_6,1025,Am,37,6,it,Lusso e corruzione portano alla catastrofe
Am_7,1026,Am,37,7,en,First Vision: The Locust Swarm
Am_7,1026,Am,37,7,it,Le visioni
Am_8,1027,Am,37,8,en,Fourth Vision: The Summer Fruit
Am_8,1027,Am,37,8,it,Quarta visione
Am_9,1028,Am,37,9,en,Fifth Vision: The Destruction of the Sanctuary
Am_9,1028,Am,37,9,it,Quinta visione
Abd_1,1029,Abd,38,1,en,Edom’s Fall Decreed
Abd_1,1029,Abd,38,1,it,Oracolo contro edom
Gion_1,1030,Gion,39,1,en,Jonah’s Disobedience and Flight
Gion_1,1030,Gion,39,1,it,Missione di Giona e suo rifiuto
Gion_2,1031,Gion,39,2,en,Jonah’s Prayer
Gion_2,1031,Gion,39,2,it,Preghiera di Giona
Gion_3,1032,Gion,39,3,en,Jonah’s Obedience and the Ninevites’ Repentance
Gion_3,1032,Gion,39,3,it,Predicazione a Ninive e conversione dei suoi abitanti
Gion_4,1033,Gion,39,4,en,Jonah’s Anger and God’s Reproof
Gion_4,1033,Gion,39,4,it,Ira di Giona e misericordia di Dio
Mich_1,1034,Mich,40,1,en,Samaria Doomed
Mich_1,1034,Mich,40,1,it,Il peccato della casa di giacobbe e dei suoi capi
Mich_2,1035,Mich,40,2,en,Brutality of the Rulers
Mich_2,1035,Mich,40,2,it,Avidità e ingiustizia
Mich_3,1036,Mich,40,3,en,Brutality of the Rulers
Mich_3,1036,Mich,40,3,it,Contro i capi e i falsi profeti
Mich_4,1037,Mich,40,4,en,Prophecy of the Millennial Kingdom
Mich_4,1037,Mich,40,4,it,La restaurazione di sion e il messia
Mich_5,1038,Mich,40,5,en,Prophecy of Christ’s Birth
Mich_5,1038,Mich,40,5,it,Annuncio della nascita del dominatore a Betlemme
Mich_6,1039,Mich,40,6,en,Jehovah’s Controversy with His People
Mich_6,1039,Mich,40,6,it,Denuncia dell'ingiustizia e della corruzione generale
Mich_7,1040,Mich,40,7,en,"Desolation, But God Will Triumph"
Mich_7,1040,Mich,40,7,it,Corruzione generale
Naum_1,1041,Naum,41,1,en,God’s Terrifying Appearance
Naum_1,1041,Naum,41,1,it,Introduzione e inno a Dio giudice
Naum_2,1042,Naum,41,2,en,The Attack on Nineveh
Naum_2,1042,Naum,41,2,it,Oracoli contro ninive
Naum_3,1043,Naum,41,3,en,Nineveh’s Inescapable Fate
Naum_3,1043,Naum,41,3,it,Colpe e castigo di Ninive
Abac_1,1044,Abac,42,1,en,Habakkuk’s First Complaint
Abac_1,1044,Abac,42,1,it,Dialogo tra abacuc e il signore
Abac_2,1045,Abac,42,2,en,God’s Response
Abac_2,1045,Abac,42,2,it,Risposta definitiva del Signore: il giusto vivrà per la sua fede
Abac_3,1046,Abac,42,3,en,Hymn About God’s Reign
Abac_3,1046,Abac,42,3,it,Preghiera di abacuc
Sof_1,1047,Sof,43,1,en,I. The Day of the Lord: Judgment on Judah
Sof_1,1047,Sof,43,1,it,Il giorno del signore
Sof_2,1048,Sof,43,2,en,II. Judgment on the Nations
Sof_2,1048,Sof,43,2,it,Oracoli contro le nazioni e gerusalemme
Sof_3,1049,Sof,43,3,en,III. Jerusalem Reproached
Sof_3,1049,Sof,43,3,it,Contro Gerusalemme
Agg_1,1050,Agg,44,1,en,Prophetic Call to Work on the Temple
Agg_1,1050,Agg,44,1,it,Titolo
Agg_2,1051,Agg,44,2,en,Assurance of God’s Presence
Agg_2,1051,Agg,44,2,it,Gloria del nuovo tempio
Zc_1,1052,Zc,45,1,en,Call for Obedience
Zc_1,1052,Zc,45,1,it,Primo Zaccaria
Zc_2,1053,Zc,45,2,en,Second Vision: The Four Horns and the Four Smiths
Zc_2,1053,Zc,45,2,it,Seconda visione: le corna e gli operai
Zc_3,1054,Zc,45,3,en,Prophetic Vision: Joshua the High Priest
Zc_3,1054,Zc,45,3,it,Quarta visione: purificazione di Giosuè e venuta del Germoglio
Zc_4,1055,Zc,45,4,en,Fourth Vision: The Lampstand and the Two Olive Trees
Zc_4,1055,Zc,45,4,it,Quinta visione: il candelabro e i due olivi
Zc_5,1056,Zc,45,5,en,Fifth Vision: The Flying Scroll
Zc_5,1056,Zc,45,5,it,Sesta visione: il rotolo della maledizione
Zc_6,1057,Zc,45,6,en,Seventh Vision: Four Chariots
Zc_6,1057,Zc,45,6,it,Ottava visione: i quattro carri
Zc_7,1058,Zc,45,7,en,A Question About Fasting
Zc_7,1058,Zc,45,7,it,Questione del digiuno
Zc_8,1059,Zc,45,8,en,Seven Oracles: Judah and Zion Restored
Zc_8,1059,Zc,45,8,it,Promessa per Gerusalemme
Zc_9,1060,Zc,45,9,en,Restoration of the Land of Israel
Zc_9,1060,Zc,45,9,it,Secondo Zaccaria
Zc_10,1061,Zc,45,10,en,The Lord Strengthens Judah and Rescues Ephraim
Zc_10,1061,Zc,45,10,it,La preghiera per la pioggia
Zc_11,1062,Zc,45,11,en,The Shepherd Narrative
Zc_11,1062,Zc,45,11,it,Lamentazione
Zc_12,1063,Zc,45,12,en,Oracles Concerning the Nations and Judah
Zc_12,1063,Zc,45,12,it,Restaurazione e splendore di gerusalemme
Zc_13,1064,Zc,45,13,en,Oracles Concerning the End of False Prophecy
Zc_13,1064,Zc,45,13,it,Idolatria e falsi profeti scompariranno
Zc_14,1065,Zc,45,14,en,Devastation and Rescue of Jerusalem
Zc_14,1065,Zc,45,14,it,Il regno del Signore
Mal_1,1066,Mal,46,1,en,Israel Preferred to Edom
Mal_1,1066,Mal,46,1,it,L'amore di Dio
Mal_2,1067,Mal,46,2,en,Marriage and Divorce
Mal_2,1067,Mal,46,2,it,Matrimoni misti e ripudio
Mal_3,1068,Mal,46,3,en,The Messenger of the Covenant
Mal_3,1068,Mal,46,3,it,Infedeltà del popolo e castigo divino
Mt_1,1069,Mt,47,1,en,The Genealogy of Jesus
Mt_1,1069,Mt,47,1,it,Origini di Gesù
Mt_2,1070,Mt,47,2,en,The Visit of the Magi
Mt_2,1070,Mt,47,2,it,I Magi dall'Oriente
Mt_3,1071,Mt,47,3,en,The Preaching of John the Baptist
Mt_3,1071,Mt,47,3,it,Inizi della vita pubblica
Mt_4,1072,Mt,47,4,en,The Temptation of Jesus
Mt_4,1072,Mt,47,4,it,Tentazioni di Gesù
Mt_5,1073,Mt,47,5,en,The Sermon on the Mount
Mt_5,1073,Mt,47,5,it,Il discorso sul monte
Mt_6,1074,Mt,47,6,en,Teaching About Almsgiving
Mt_6,1074,Mt,47,6,it,Elemosina
Mt_7,1075,Mt,47,7,en,Judging Others
Mt_7,1075,Mt,47,7,it,Non giudicare
Mt_8,1076,Mt,47,8,en,The Cleansing of a Leper
Mt_8,1076,Mt,47,8,it,Miracoli di Gesù
Mt_9,1077,Mt,47,9,en,The Healing of a Paralytic
Mt_9,1077,Mt,47,9,it,Gesù guarisce un paralitico
Mt_10,1078,Mt,47,10,en,The Mission of the Twelve
Mt_10,1078,Mt,47,10,it,Missione dei dodici
Mt_11,1079,Mt,47,11,en,The Messengers from John the Baptist
Mt_11,1079,Mt,47,11,it,La logica del Regno
Mt_12,1080,Mt,47,12,en,Picking Grain on the Sabbath
Mt_12,1080,Mt,47,12,it,Gesù signore del sabato
Mt_13,1081,Mt,47,13,en,The Parable of the Sower
Mt_13,1081,Mt,47,13,it,Il discorso delle parabole
Mt_14,1082,Mt,47,14,en,Herod’s Opinion of Jesus
Mt_14,1082,Mt,47,14,it,Martirio di Giovanni il Battista
Mt_15,1083,Mt,47,15,en,The Tradition of the Elders
Mt_15,1083,Mt,47,15,it,Nuova polemica con i farisei
Mt_16,1084,Mt,47,16,en,The Demand for a Sign
Mt_16,1084,Mt,47,16,it,I segni dei tempi
Mt_17,1085,Mt,47,17,en,The Transfiguration of Jesus
Mt_17,1085,Mt,47,17,it,La trasfigurazione di Gesù
Mt_18,1086,Mt,47,18,en,The Greatest in the Kingdom
Mt_18,1086,Mt,47,18,it,Il discorso sulla comunita' dei discepoli
Mt_19,1087,Mt,47,19,en,Marriage and Divorce
Mt_19,1087,Mt,47,19,it,Dalla galilea alla giudea
Mt_20,1088,Mt,47,20,en,The Workers in the Vineyard
Mt_20,1088,Mt,47,20,it,Parabola dei lavoratori a giornata
Mt_21,1089,Mt,47,21,en,The Entry into Jerusalem
Mt_21,1089,Mt,47,21,it,Gesu' a gerusalemme
Mt_22,1090,Mt,47,22,en,The Parable of the Wedding Feast
Mt_22,1090,Mt,47,22,it,Parabola del banchetto di nozze
Mt_23,1091,Mt,47,23,en,Denunciation of the Scribes and Pharisees
Mt_23,1091,Mt,47,23,it,Gesù contro scribi e farisei
Mt_24,1092,Mt,47,24,en,The Destruction of the Temple Foretold
Mt_24,1092,Mt,47,24,it,Il discorso sugli ultimi tempi
Mt_25,1093,Mt,47,25,en,The Parable of the Ten Virgins
Mt_25,1093,Mt,47,25,it,Parabola delle dieci vergini
Mt_26,1094,Mt,47,26,en,The Conspiracy Against Jesus
Mt_26,1094,Mt,47,26,it,L'ultima cena e l'arresto di Gesù
Mt_27,1095,Mt,47,27,en,Jesus Before Pilate
Mt_27,1095,Mt,47,27,it,Passione e morte di Gesù
Mt_28,1096,Mt,47,28,en,The Resurrection of Jesus
Mt_28,1096,Mt,47,28,it,Risurrezione di Gesù
Mc_1,1097,Mc,48,1,en,The Beginning of the Galilean Ministry
Mc_1,1097,Mc,48,1,it,Titolo
Mc_2,1098,Mc,48,2,en,The Healing of a Paralytic
Mc_2,1098,Mc,48,2,it,Ti sono perdonati i peccati
Mc_3,1099,Mc,48,3,en,A Man with a Withered Hand
Mc_3,1099,Mc,48,3,it,Di sabato Gesù guarisce i malati
Mc_4,1100,Mc,48,4,en,The Parable of the Sower
Mc_4,1100,Mc,48,4,it,Il mistero del regno
Mc_5,1101,Mc,48,5,en,The Healing of the Gerasene Demoniac
Mc_5,1101,Mc,48,5,it,Gesù scaccia i demòni
Mc_6,1102,Mc,48,6,en,The Rejection at Nazareth
Mc_6,1102,Mc,48,6,it,Rifiuto degli abitanti di Nàzaret
Mc_7,1103,Mc,48,7,en,The Tradition of the Elders
Mc_7,1103,Mc,48,7,it,Contrasto fra comandamenti di Dio e tradizioni umane
Mc_8,1104,Mc,48,8,en,The Feeding of the Four Thousand
Mc_8,1104,Mc,48,8,it,Seconda moltiplicazione dei pani e dei pesci
Mc_9,1105,Mc,48,9,en,The Greatest in the Kingdom
Mc_9,1105,Mc,48,9,it,La trasfigurazione di Gesù
Mc_10,1106,Mc,48,10,en,Marriage and Divorce
Mc_10,1106,Mc,48,10,it,Il matrimonio secondo il progetto di Dio
Mc_11,1107,Mc,48,11,en,The Entry into Jerusalem
Mc_11,1107,Mc,48,11,it,Gesu' a gerusalemme
Mc_12,1108,Mc,48,12,en,Parable of the Tenants
Mc_12,1108,Mc,48,12,it,Parabola dei contadini omicidi
Mc_13,1109,Mc,48,13,en,The Destruction of the Temple Foretold
Mc_13,1109,Mc,48,13,it,Splendore e rovina del tempio
Mc_14,1110,Mc,48,14,en,The Conspiracy Against Jesus
Mc_14,1110,Mc,48,14,it,L'ultima cena e l'arresto di Gesù
Mc_15,1111,Mc,48,15,en,Jesus Before Pilate
Mc_15,1111,Mc,48,15,it,Passione e morte di Gesù
Mc_16,1112,Mc,48,16,en,The Resurrection of Jesus
Mc_16,1112,Mc,48,16,it,La risurrezione di Gesù
Lc_1,1113,Lc,49,1,en,Announcement of the Birth of John
Lc_1,1113,Lc,49,1,it,Prologo
Lc_2,1114,Lc,49,2,en,The Birth of Jesus
Lc_2,1114,Lc,49,2,it,Nascita di Gesù e visita dei pastori
Lc_3,1115,Lc,49,3,en,The Preaching of John the Baptist
Lc_3,1115,Lc,49,3,it,Inizi della vita pubblica
Lc_4,1116,Lc,49,4,en,The Temptation of Jesus
Lc_4,1116,Lc,49,4,it,Tentazioni di Gesù
Lc_5,1117,Lc,49,5,en,The Call of Simon the Fisherman
Lc_5,1117,Lc,49,5,it,La missione di Pietro
Lc_6,1118,Lc,49,6,en,Debates About the Sabbath
Lc_6,1118,Lc,49,6,it,Discussione sul sabato
