id,cod_versione,testo_breve
Nm_9,vulgata,"Locutus est Dominus ad Moysen in deserto Sinai anno secundo, postquam egressi sunt de terra Aegypti, mense primo dicens: “ Faciant filii Israel Pascha in tempore suo"
Nm_10,vulgata,"Locutusque est Dominus ad Moysen dicens: “ Fac tibi duas tubas argenteas ductiles, quibus convocare possis congregationem, quando movenda sunt castra."
Nm_11,vulgata,"Ortum est murmur populi, quasi dolentium pro labore, contra Dominum. Quod cum audisset Dominus, iratus est, et accensus in eos ignis Domini devoravit extremam castrorum partem. Cumque clamasset populus ad Moysen, oravit Moyses ad Dominum, et absorptus est ignis."
Nm_12,vulgata,Locutaque est Maria et Aaron contra Moysen propter uxorem eius Aethiopissam et dixerunt: “ Num per solum Moysen locutus est Dominus? Nonne et per nos similiter est locutus? ”. Quod cum audisset Dominus
Nm_13,vulgata,"Ibi locutus est Dominus ad Moysen dicens: “ Mitte viros, qui considerent terram Chanaan, quam daturus sum filiis Israel, singulos de singulis tribubus ex principibus ”."
Nm_14,vulgata,"Igitur vociferans omnis turba flevit nocte illa, et murmurati sunt contra Moysen et Aaron cuncti filii Israel dicentes: “ Utinam mortui essemus in Aegypto vel in hac vasta solitudine!"
Nm_15,vulgata,"Locutus est Dominus ad Moysen dicens: “ Loquere ad filios Israel et dices ad eos: Cum ingressi fueritis terram habitationis vestrae, quam ego dabo vobis,"
Nm_16,vulgata,"Ecce autem Core filius Isaar filii Caath filii Levi et Dathan atque Abiram filii Eliab, Hon quoque filius Pheleth de filiis Ruben surrexerunt contra Moysen aliique filiorum Israel ducenti quinquaginta viri proceres synagogae vocati ad concilium, viri famosi."
Nm_17,vulgata,"Locutusque est Dominus ad Moysen dicens: “ Praecipe Eleazaro filio Aaron sacerdoti, ut tollat turibula, quae iacent in incendio, et ignem huc illucque dispergat, quoniam sanctificata sunt"
Nm_18,vulgata,"Dixitque Dominus ad Aaron: “ Tu et filii tui et domus patris tui tecum portabitis iniquitatem sanctuarii; et tu et filii tui simul sustinebitis peccata sacerdotii vestri. Sed et fratres tuos de tribu Levi, tribum patris tui sume tecum, praestoque sint et ministrent tibi; tu autem et filii tui ministrabitis in tabernaculo testimonii."
Nm_19,vulgata,"Locutusque est Dominus ad Moysen et Aaron dicens: “ Ista est religio legis, quam constituit Dominus. Praecipe filiis Israel, ut adducant ad te vaccam rufam aetatis integrae, in qua nulla sit macula, nec portaverit iugum."
Nm_20,vulgata,"Veneruntque filii Israel et omnis congregatio in desertum Sin mense primo, et mansit populus in Cades. Mortuaque est ibi Maria et sepulta in eodem loco. Cumque indigeret aqua populus, convenerunt adversum Moysen et Aaron"
Nm_21,vulgata,"Quod cum audisset Chananaeus rex Arad, qui habitabat in Nageb, venisse scilicet Israel per viam Atarim, pugnavit contra illum et duxit ex eo captivos. At Israel voto se Domino obligans ait: “ Si tradideris populum istum in manu mea, delebo urbes eius ”."
Nm_22,vulgata,"Profectique castrametati sunt filii Israel in campestribus Moab, ubi trans Iordanem Iericho sita est. Videns autem Balac filius Sephor omnia, quae fecerat Israel Amorraeo,"
Nm_23,vulgata,"Dixitque Balaam ad Balac: “ Aedifica mihi hic septem aras et para totidem vitulos eiusdemque numeri arietes ”. Cumque fecisset iuxta sermonem Balaam, imposuerunt vitulum et arietem super aram."
Nm_24,vulgata,"Cumque vidisset Balaam quod placeret Domino, ut benediceret Israeli, nequaquam abiit, ut ante perrexerat, ut augurium quaereret; sed dirigens contra desertum vultum suum et elevans oculos vidit Israel commorantem per tribus suas et, irruente in se spiritu Dei,"
Nm_25,vulgata,"Morabatur autem Israel in Settim, et incepit populus fornicari cum filiabus Moab, quae vocaverunt populum ad sacrificia deorum suorum. Et illi comederunt et adoraverunt deos earum;"
Nm_26,vulgata,"Post hanc plagam dixit Dominus ad Moysen et Eleazarum filium Aaron sacerdotem: “ Numerate summam totius congregationis filiorum Israel a viginti annis et supra per domos et cognationes suas, cunctos, qui possunt ad bella procedere ”."
Nm_27,vulgata,"Accesserunt autem filiae Salphaad filii Hepher filii Galaad filii Machir filii Manasse, e cognationibus Manasse, qui fuit filius Ioseph, quarum sunt nomina: Maala et Noa et Hegla et Melcha et Thersa. Steteruntque coram Moyse et Eleazaro sacerdote et principibus et cuncta congregatione ad ostium tabernaculi conventus atque dixerunt:"
Nm_28,vulgata,"Dixit quoque Dominus ad Moysen: “ Praecipe filiis Israel et dices ad eos: Oblationem meam et panem meum, sacrificium ignis in odorem suavissimum offerte per tempora sua."
Nm_29,vulgata,"Mensis etiam septimi prima die conventus sanctus erit vobis; omne opus servile non facietis in ea, quia dies clangoris est et tubarum. Offeretisque holocaustum in odorem suavissimum Domino: vitulum de armento unum, arietem unum et agnos anniculos immaculatos septem;"
Nm_30,vulgata,"Narravitque Moyses filiis Israel omnia, quae ei Dominus imperarat, et locutus est ad principes tribuum filiorum Israel: “ Iste est sermo, quem praecepit Dominus:"
Nm_31,vulgata,Locutusque est Dominus ad Moysen dicens: “ Ulciscere filios Israel de Madianitis et sic colligeris ad populum tuum ”.
Nm_32,vulgata,"Filii autem Ruben et Gad habebant pecora multa, et erat illis in iumentis infinita substantia. Cumque vidissent Iazer et Galaad aptas animalibus alendis terras, venerunt ad Moysen et ad Eleazarum sacerdotem et principes congregationis atque dixerunt:"
Nm_33,vulgata,"Hae sunt mansiones filiorum Israel, qui egressi sunt de Aegypto per turmas suas in manu Moysi et Aaron, quas descripsit Moyses iuxta castrorum loca, quae Domini iussione mutabant."
Nm_34,vulgata,"Locutusque est Dominus ad Moysen dicens: “ Praecipe filiis Israel et dices ad eos: Cum ingressi fueritis terram hanc Chanaan, et in possessionem vobis sorte ceciderit, his finibus terminabitur."
Nm_35,vulgata,"Haec quoque locutus est Dominus ad Moysen in campestribus Moab supra Iordanem contra Iericho: “ Praecipe filiis Israel, ut dent Levitis de possessionibus suis urbes ad habitandum et suburbana earum per circuitum,"
Nm_36,vulgata,"Accesserunt autem et principes familiarum tribus filiorum Galaad filii Machir filii Manasse de stirpe filiorum Ioseph; locutique sunt Moysi coram principibus familiarum Israel atque dixerunt: “ Tibi domino nostro praecepit Dominus, ut terram sorte divideres filiis Israel et ut filiabus Salphaad fratris nostri dares hereditatem debitam patri;"
Dt_1,vulgata,"Haec sunt verba, quae locutus est Moyses ad omnem Israel trans Iordanem in solitudine, in Araba contra Suph, inter Pharan et Thophel et Laban et Aseroth et Dizahab. Undecim dies de Horeb per viam montis Seir usque Cadesbarne."
Dt_2,vulgata,"Profectique inde venimus in solitudinem per viam maris Rubri, sicut mihi dixerat Dominus; et circuivimus montem Seir longo tempore. Dixitque Dominus ad me:"
Dt_3,vulgata,"Itaque conversi ascendimus per iter Basan; egressusque est Og rex Basan in occursum nobis cum omni populo suo ad bellandum in Edrai. Dixitque Dominus ad me: “Ne timeas eum, quia in manu tua tradidi eum cum omni populo ac terra sua; faciesque ei, sicut fecisti Sehon regi Amorraeorum, qui habitavit in Hesebon”."
Dt_4,vulgata,"Et nunc, Israel, audi praecepta et iudicia, quae ego doceo vos, ut facientes ea vivatis et ingredientes possideatis terram, quam Dominus, Deus patrum vestrorum, daturus est vobis. Non addetis ad verbum, quod vobis loquor, neque auferetis ex eo; custodite mandata Domini Dei vestri, quae ego praecipio vobis."
Dt_5,vulgata,"Vocavitque Moyses omnem Israelem et dixit ad eos: “ Audi, Israel, praecepta atque iudicia, quae ego loquor in auribus vestris hodie; discite ea et opere complete. Dominus Deus noster pepigit nobiscum foedus in Horeb."
Dt_6,vulgata,"Haec sunt mandata et praecepta atque iudicia, quae mandavit Dominus Deus vester, ut docerem vos, et faciatis ea in terra, ad quam transgredimini possidendam; ut timeas Dominum Deum tuum et custodias omnia praecepta et mandata eius, quae ego praecipio tibi et filiis ac nepotibus tuis, cunctis diebus vitae tuae, ut prolongentur dies tui."
Dt_7,vulgata,"Cum introduxerit te Dominus Deus tuus in terram, quam possessurus ingredieris, et deleverit gentes multas coram te, Hetthaeum et Gergesaeum et Amorraeum, Chananaeum et Pherezaeum et Hevaeum et Iebusaeum, septem gentes multo maioris numeri quam tu es et robustiores te, tradideritque eas Dominus Deus tuus tibi, percuties eas usque ad internecionem. Non inibis cum eis foedus nec misereberis earum"
Dt_8,vulgata,"Omne mandatum, quod ego praecipio tibi hodie, cave diligenter ut facias, ut possitis vivere et multiplicemini ingressique possideatis terram, pro qua iuravit Dominus patribus vestris. Et recordaberis cuncti itineris, per quod adduxit te Dominus Deus tuus his quadraginta annis per desertum, ut affligeret te atque tentaret, et nota fierent, quae in tuo animo versabantur, utrum custodires mandata illius an non."
Dt_9,vulgata,"Audi, Israel: Tu transgredieris hodie Iordanem, ut possideas nationes maximas et fortiores te, civitates ingentes et ad caelum usque muratas, populum magnum atque sublimem, filios Enacim, quos ipse nosti et audisti, quibus nullus potest ex adverso resistere."
Dt_10,vulgata,"In tempore illo dixit Dominus ad me: “Dola tibi duas tabulas lapideas, sicut priores fuerunt, et ascende ad me in montem faciesque tibi arcam ligneam. Et scribam in tabulis verba, quae fuerunt in his, quas ante confregisti, ponesque eas in arca”."
Dt_11,vulgata,"Ama itaque Dominum Deum tuum et custodi observationem eius et praecepta, iudicia atque mandata omni tempore. Cognoscite hodie, quae ignorant filii vestri, qui non viderunt disciplinam Domini Dei vestri, magnalia eius et robustam manum extentumque brachium,"
Dt_12,vulgata,"Haec sunt praecepta atque iudicia, quae facere debetis in terra, quam Dominus, Deus patrum tuorum, daturus est tibi, ut possideas eam cunctis diebus, quibus super humum gradieris. Subvertite omnia loca, in quibus coluerunt gentes, quas possessuri estis, deos suos super montes excelsos et colles et subter omne lignum frondosum."
Dt_13,vulgata,"Quod praecipio vobis, hoc custodite et facite, nec addas quidquam nec minuas. Si surrexerit in medio tui prophetes aut, qui somnium vidisse se dicat, et dederit tibi signum vel portentum,"
Dt_14,vulgata,"Filii estote Domini Dei vestri; non vos incidetis nec facietis calvitium inter oculos vestros super mortuo, quoniam populus sanctus es Domino Deo tuo, et te elegit, ut sis ei in populum peculiarem de cunctis gentibus, quae sunt super terram."
Dt_15,vulgata,"Septimo anno facies remissionem, quae hoc ordine celebrabitur: cui debetur aliquid a proximo ac fratre suo, repetere non poterit, quia annus remissionis est Domino."
Dt_16,vulgata,"Observa mensem Abib, ut facias Pascha Domino Deo tuo; quoniam in isto mense Abib eduxit te Dominus Deus tuus de Aegypto nocte. Immolabisque Pascha Domino Deo tuo de ovibus et de bobus in loco, quem elegerit Dominus Deus tuus, ut habitet nomen eius ibi."
Dt_17,vulgata,"Non immolabis Domino Deo tuo ovem et bovem, in quo est macula aut quippiam vitii, quia abominatio est Domino Deo tuo. Cum reperti fuerint apud te intra unam portarum tuarum, quas Dominus Deus tuus dabit tibi, vir aut mulier, qui faciant, quod malum est in conspectu Domini Dei tui, et transgrediantur pactum illius,"
Dt_18,vulgata,"Non habebunt sacerdotes levitae, omnis tribus Levi, partem et hereditatem cum reliquo Israel; de sacrificiis Domini et hereditate eius comedent et nihil accipient de possessione fratrum suorum: Dominus enim ipse est hereditas eorum, sicut locutus est illis."
Dt_19,vulgata,"Cum disperderit Dominus Deus tuus gentes, quarum tibi traditurus est terram, et possederis eam habitaverisque in urbibus eius et in aedibus, tres civitates separabis tibi in medio terrae, quam Dominus Deus tuus dabit tibi in possessionem"
Dt_20,vulgata,"Si exieris ad bellum contra hostes tuos et videris equitatus et currus et maiorem, quam tu habes, adversarii exercitus multitudinem, non timebis eos, quia Dominus Deus tuus tecum est, qui eduxit te de terra Aegypti. Appropinquante autem iam proelio, stabit sacerdos ante aciem et sic loquetur ad populum:"
Dt_21,vulgata,"Quando inventum fuerit in terra, quam Dominus Deus tuus daturus est tibi, hominis cadaver occisi, et ignoratur caedis reus, egredientur maiores natu et iudices tui et metientur a loco cadaveris singularum per circuitum spatia civitatum"
Dt_22,vulgata,"Non videbis bovem fratris tui aut ovem errantem et praeteribis, sed reduces fratri tuo; si autem non est prope frater tuus nec nosti eum, duces in domum tuam, et erunt apud te quamdiu quaerat ea frater tuus et recipiat."
Dt_23,vulgata,"Non accipiet homo uxorem patris sui nec revelabit operimentum eius. Non intrabit eunuchus, attritis vel amputatis testiculis et absciso veretro, ecclesiam Domini."
Dt_24,vulgata,"Si acceperit homo uxorem et habuerit eam, et non invenerit gratiam ante oculos eius propter aliquam foeditatem, et scripserit libellum repudii dederitque in manu illius et dimiserit eam de domo sua, cumque egressa alterius uxor facta fuerit,"
Dt_25,vulgata,"Si fuerit causa inter aliquos, et interpellaverint iudices, quem iustum esse perspexerint, illi iustitiae palmam dabunt; quem impium, condemnabunt impietatis. Sin autem iudex eum, qui peccavit, dignum viderit plagis, prosternet et coram se faciet verberari; pro mensura peccati erit et plagarum modus,"
Dt_26,vulgata,"Cumque intraveris terram, quam Dominus Deus tuus tibi daturus est possidendam, et obtinueris eam atque habitaveris in illa, tolles primitias de cunctis frugibus agri, quas collegeris de terra tua, quam Dominus Deus tuus dabit tibi, et pones in cartallo pergesque ad locum, quem Dominus Deus tuus elegerit, ut ibi habitet nomen eius,"
Dt_27,vulgata,"Praecepit autem Moyses et seniores Israel populo dicentes: “ Custodite omne mandatum, quod praecipio vobis hodie. Cumque transieritis Iordanem in terram, quam Dominus Deus tuus dabit tibi, eriges ingentes lapides et calce obduces eos,"
Dt_28,vulgata,"Sin audieris vocem Domini Dei tui, ut facias atque custodias omnia mandata eius, quae ego praecipio tibi hodie, faciet te Dominus Deus tuus excelsiorem cunctis gentibus, quae versantur in terra, venientque super te universae benedictiones istae et apprehendent te, si tamen vocem Domini Dei tui audieris."
Dt_29,vulgata,"Vocavitque Moyses omnem Israel et dixit ad eos: “ Vos vidistis universa, quae fecit Dominus coram vobis in terra Aegypti pharaoni et omnibus servis eius universaeque terrae illius, tentationes magnas, quas viderunt oculi tui, signa illa portentaque ingentia;"
Dt_30,vulgata,"Cum ergo venerint super te omnes sermones isti, benedictio et maledictio, quas proposui in conspectu tuo, et ductus paenitudine cordis tui in universis gentibus, in quas disperserit te Dominus Deus tuus, et reversus fueris ad eum et oboedieris eius imperiis secundum omnia, quae ego hodie praecipio tibi, cum filiis tuis in toto corde tuo et in tota anima tua,"
Dt_31,vulgata,"Abiit itaque Moyses et locutus est omnia verba haec ad universum Israel et dixit ad eos: “ Centum viginti annorum sum hodie, non possum ultra egredi et ingredi, praesertim cum et Dominus dixerit mihi: “Non transibis Iordanem istum”."
Dt_32,vulgata,"“ Audite, caeli, quae loquor; audiat terra verba oris mei! Stillet ut pluvia doctrina mea, fluat ut ros eloquium meum quasi imber super herbam et quasi stillae super gramina."
Dt_33,vulgata,"Haec est benedictio, qua benedixit Moyses homo Dei filiis Israel ante mortem suam. Et ait: “ Dominus de Sinai venit et de Seir ortus est eis; apparuit de monte Pharan et venit in Meribathcades de meridie eius in Asedoth."
Dt_34,vulgata,Ascendit ergo Moyses de campestribus Moab super montem Nabo in verticem Phasga contra Iericho; ostenditque ei Dominus omnem terram Galaad usque Dan et universum Nephthali terramque Ephraim et Manasse et omnem terram Iudae usque ad mare occidentale
Gios_1,vulgata,"Et factum est, ut post mortem Moysi servi Domini loqueretur Dominus ad Iosue filium Nun ministrum Moysi et diceret ei: “ Moyses servus meus mortuus est; nunc igitur surge et transi Iordanem istum, tu et omnis populus iste, in terram, quam ego dabo filiis Israel."
